tracking_domain,consent_category,vendor_name,tracker_type,tracker_name,tracker_purpose,tracker_duration,3rd_party_sharing,first_found_at,party_type,vendor_description,modified,consent_category_new,tracker_purpose_[language code],vendor_description_[language code]
tracker-detail-page.trustarc.com,Essential cookies,TrustArc,JavaScript,-,,,,https://www.CLIENT_X.co.uk/a-w/cookie-notice,New Third Party Trackers,,,,,
tracker-detail-page.trustarc.com,Essential cookies,TrustArc,ETag,-,,,,https://www.CLIENT_X.co.uk/a-w/cookie-notice,New Third Party Trackers,,,,,
apps.bazaarvoice.com,Performance cookies,"Bazaarvoice, Inc.",JavaScript,-,,,,https://www.CLIENT_X.co.uk/shop/c/UK_Pub_Early_Access23_PH_40%25_EA23,New Third Party Trackers,,,,,
apps.bazaarvoice.com,Performance cookies,"Bazaarvoice, Inc.",ETag,-,,,,https://www.CLIENT_X.co.uk/shop/c/UK_Pub_Early_Access23_PH_40%25_EA23,New Third Party Trackers,,,,,
beacon.speedcurve.com,Performance cookies,Speedcurve,Beacon,-,,,,https://www.CLIENT_X.co.uk/,New Third Party Trackers,,,,,
c.la1-c2-par.salesforceliveagent.com,Performance cookies,"Salesforce.com, Inc.",JavaScript,-,,,,https://www.CLIENT_X.co.uk/c-t/XC000014742/my-CLIENT_X-somneo-sleep-&-wake-up-light-does-not-turn-on,New Third Party Trackers,,,,,
cdn.mouseflow.com,Performance cookies,Mouseflow,JavaScript,-,,,,https://www.CLIENT_X.co.uk/c-e/pe/mens-grooming-welcome.html,New Third Party Trackers,,,,,
cdn.mouseflow.com,Performance cookies,Mouseflow,ETag,-,,,,https://www.CLIENT_X.co.uk/c-e/pe/mens-grooming-welcome.html,New Third Party Trackers,,,,,
cdn.speedcurve.com,Performance cookies,Speedcurve,JavaScript,-,,,,https://www.CLIENT_X.co.uk/,New Third Party Trackers,,,,,
d.la1-c2-par.salesforceliveagent.com,Performance cookies,"Salesforce.com, Inc.",JavaScript,-,,,,https://www.CLIENT_X.co.uk/c-t/XC000014742/my-CLIENT_X-somneo-sleep-&-wake-up-light-does-not-turn-on,New Third Party Trackers,,,,,
